"Name","Sweep","best_eval_top1","Runtime","State","Created","unc-module","best_test_avg_downstream_auroc_correct","best_test_avg_downstream_r1","best_test_avg_downstream_croppedHasBiggerUnc","best_eval_avg_downstream_auroc_correct","best_eval_avg_downstream_croppedHasBiggerUnc","best_eval_avg_downstream_r1","eval_avg_downstream_auroc_correct","eval_avg_downstream_croppedHasBiggerUnc","eval_avg_downstream_r1","best_furthertest_avg_downstream_auroc_correct","best_furthertest_avg_downstream_croppedHasBiggerUnc","best_furthertest_avg_downstream_r1","best_furthertest_avg_downstream_rcorr_entropy","furthertest_avg_downstream_auroc_correct","furthertest_avg_downstream_croppedHasBiggerUnc","furthertest_avg_downstream_r1","furthertest_avg_downstream_rcorr_entropy","best_eval_croppedHasBiggerUnc","best_eval_auroc_correct","model","lr","loss","num-heads","best_eval_r1"
"sweepy-sweep-5","vh4vu6pf","73.534","105885","finished","2023-05-22T11:03:27.000Z","pred-net","0.5630666666666667","0.5549666666666666","0.8561","0.5902666666666666","0.8488000000000001","0.5243333333333333","0.556","0.9576666666666668","0.561","0.54858","0.8109999999999999","0.7113800000000001","0.059919999999999994","","","","","0.8673","0.809","vit_medium_patch16_gap_256","0.004799928369344457","riskpred","","0.6793"
"ancient-sweep-4","vh4vu6pf","52.064","104251","finished","2023-05-22T11:03:26.000Z","pred-net","0.5672333333333333","0.42596666666666666","0.8555666666666667","0.5826333333333333","0.8669000000000001","0.43146666666666667","0.5039666666666666","0.6975000000000001","0.28253333333333336","0.5508599999999999","0.8100999999999999","0.6649400000000001","0.06754","","","","","0.804","0.6928","vit_medium_patch16_gap_256","0.027433615280928088","riskpred","","0.4337"
"summer-sweep-3","vh4vu6pf","79.882","9126","crashed","2023-05-22T11:03:25.000Z","pred-net","0.5336666666666666","0.5650333333333334","0.9116666666666668","0.5566666666666666","0.9113","0.5431666666666667","0.5566666666666666","0.9113","0.5431666666666667","0.56558","0.8177","0.72356","0.09494","","","","","0.9134","0.7832","vit_medium_patch16_gap_256","0.007078136403274326","riskpred","","0.7589"
"deep-sweep-2","vh4vu6pf","61.984","20914","failed","2023-05-22T11:03:23.000Z","pred-net","0.5702333333333334","0.48406666666666665","0.8852333333333333","0.586","0.8829333333333333","0.4817333333333333","0.5674666666666667","0.8700000000000001","0.3583","0.53652","0.8172","0.6828","0.022640000000000004","","","","","0.8481","0.761","vit_medium_patch16_gap_256","0.01907512265375933","riskpred","","0.5503"
"still-sweep-1","vh4vu6pf","67.13","126281","finished","2023-05-22T11:03:21.000Z","pred-net","0.5713666666666667","0.5186666666666667","0.8748999999999999","0.5883666666666666","0.8795999999999999","0.5087666666666667","0.5315666666666666","0.8315","0.33546666666666664","0.5283800000000001","0.8319000000000001","0.6897","0.01404","","","","","0.8652","0.743","vit_medium_patch16_gap_256","0.014854891598168395","riskpred","","0.6117"
"lunar-sweep-2","iq69c9ed","79.326","162436","failed","2023-05-22T10:51:20.000Z","pred-net","0.5028","0.48740000000000006","0.573","0.5221333333333333","0.5959","0.4714666666666667","0.5","0.40210000000000007","0.2836666666666667","0.51204","0.69322","0.69476","0.03708","","","","","0.7674","0.7209","vit_medium_patch16_gap_256","0.00894254355441048","mcinfonce","","0.7617"
"resilient-sweep-1","iq69c9ed","79.392","167596","failed","2023-05-22T10:51:16.000Z","pred-net","0.48623333333333335","0.4952666666666666","0.5997666666666667","0.5198666666666666","0.6094","0.4782333333333333","0.5","0.32180000000000003","0.28546666666666665","0.51696","0.6053","0.69454","0.006019999999999998","","","","","0.7244","0.7109","vit_medium_patch16_gap_256","0.00894254355441048","mcinfonce","","0.7636"
"noble-sweep-2","dk5mayfv","53.866","34420","failed","2023-05-22T10:34:18.000Z","class-entropy","0.5166333333333334","0.4360333333333334","0.7017666666666668","0.5482333333333335","0.6979333333333333","0.44016666666666665","0.5229666666666667","0.7614666666666666","0.3926","0.5189999999999999","0.76176","0.66956","0.04474","","","","","0.722","0.7671","vit_medium_patch16_gap_256","0.014012068596076578","cross-entropy","","0.4744"
"snowy-sweep-1","dk5mayfv","44.634","31003","failed","2023-05-22T10:34:15.000Z","class-entropy","0.5291666666666667","0.3938333333333333","0.7211666666666666","0.5455666666666666","0.7330333333333332","0.4056","0.5455666666666666","0.7330333333333332","0.4056","0.53126","0.7541800000000001","0.65288","0.01504","","","","","0.7018","0.7739","vit_medium_patch16_gap_256","0.014012068596076578","cross-entropy","","0.3812"
"twilight-sweep-1","hubm4hdg","79.986","138211","finished","2023-05-22T09:19:01.000Z","class-entropy","0.5530333333333334","0.4192","0.6566333333333333","0.5777","0.6725666666666665","0.41186666666666666","0.5347000000000001","0.6178","0.4352","0.52418","0.6371399999999999","0.6277999999999999","0.06138","","","","","0.76","0.8088","vit_medium_patch16_gap_256sngp","0.0008411363643318569","cross-entropy","","0.7783"
"classic-sweep-2","hubm4hdg","80.062","139460","finished","2023-05-22T09:19:01.000Z","class-entropy","0.5620333333333333","0.41073333333333334","0.6520333333333334","0.5741999999999999","0.6870333333333333","0.40103333333333335","0.5312","0.6189666666666667","0.448","0.52254","0.63956","0.631","0.042780000000000006","","","","","0.7619","0.8078","vit_medium_patch16_gap_256sngp","0.0008411363643318569","cross-entropy","","0.7759"
"woven-sweep-2","nev0kc9f","78.382","188687","finished","2023-05-22T09:06:58.000Z","class-entropy","0.5116","0.3159666666666667","0.6856666666666666","0.5464333333333333","0.6839333333333334","0.3429666666666667","0.5378","0.6727333333333333","0.3469333333333333","0.5090000000000001","0.6773","0.61072","0.02756","","","","","0.6997","0.802","resnet50sngp","0.000599142093849708","cross-entropy","","0.7266"
"crimson-sweep-1","nev0kc9f","76.53","187512","finished","2023-05-22T09:06:57.000Z","class-entropy","0.513","0.24273333333333333","0.7196666666666666","0.5578","0.7258666666666667","0.27423333333333333","0.5355666666666666","0.6678000000000001","0.3417666666666667","0.5238","0.6238999999999999","0.5713","0.033740000000000006","","","","","0.747","0.8203","resnet50sngp","0.000599142093849708","cross-entropy","","0.7066"
"comfy-sweep-2","8tc9ub3e","72.706","259196","crashed","2023-05-22T08:28:35.000Z","pred-net","0.5645000000000001","0.4323333333333333","0.6582666666666667","0.5643333333333334","0.6782","0.427","0.5","0.4479","0.31820000000000004","0.5388","0.75894","0.6713600000000001","0.06394","","","","","0.7576","0.6723","resnet50","0.00006690659320813086","mcinfonce","","0.6602"
"wandering-sweep-1","8tc9ub3e","72.61","259190","crashed","2023-05-22T08:28:33.000Z","pred-net","0.5683999999999999","0.42946666666666666","0.6754333333333333","0.5666333333333333","0.6880000000000001","0.42333333333333334","0.5","0.4881333333333333","0.31356666666666666","0.54528","0.7578799999999999","0.6657399999999999","0.07038000000000001","","","","","0.7558","0.629","resnet50","0.00006690659320813086","mcinfonce","","0.6554"
"sage-sweep-2","p59fkrpx","78.44","45824","failed","2023-05-19T23:01:37.000Z","embed-norm","0.5089666666666667","0.4628666666666666","0.3817333333333333","0.5375","0.38053333333333333","0.44716666666666666","0.47866666666666663","0.4640333333333333","0.2507333333333333","0.50694","0.44708","0.68806","-0.00838","","","","","0.5","0.6883","vit_medium_patch16_gap_256","0.017529306055333368","infonce","","0.7447"
"pious-sweep-1","p59fkrpx","42.122","46301","failed","2023-05-19T23:00:20.000Z","embed-norm","0.5148666666666667","0.28163333333333335","0.3862666666666667","0.5237333333333334","0.4052","0.28509999999999996","0.49900000000000005","0.4228","0.2546333333333333","0.50872","0.6517000000000001","0.6229399999999999","0.019199999999999995","","","","","0.398","0.6441","vit_medium_patch16_gap_256","0.017529306055333368","infonce","","0.3685"
"proud-sweep-15","udjcnckl","72.52","236379","finished","2023-05-19T11:16:58.000Z","pred-net","0.5722999999999999","0.4313","0.6377666666666667","0.5732","0.6597333333333334","0.4246666666666667","0.5495","0.6030000000000001","0.4062666666666667","0.54436","0.75164","0.6748200000000001","0.07444","","","","","0.7594","0.7046","resnet50","0.000018213282414097045","mcinfonce","","0.6646"
"iconic-sweep-14","udjcnckl","72.942","232613","finished","2023-05-19T11:16:58.000Z","pred-net","0.5798","0.4386333333333334","0.6152000000000001","0.5650000000000001","0.6343333333333333","0.43026666666666663","0.5","0.4846","0.3434333333333333","0.53022","0.7298199999999999","0.67196","0.04962000000000001","","","","","0.7318","0.6421","resnet50","0.00003639951446690436","mcinfonce","","0.6549"
"firm-sweep-15","goya4czt","72.876","247012","finished","2023-05-19T11:16:23.000Z","embed-norm","0.5234666666666667","0.3981333333333333","0.5473333333333333","0.5463","0.5600666666666666","0.3978","0.5446666666666667","0.5608666666666666","0.39666666666666667","0.52238","0.64096","0.64378","0.03961999999999999","","","","","0.6992","0.7169","resnet50","0.000009035861106653196","infonce","","0.6717"
"frosty-sweep-16","goya4czt","72.158","240931","finished","2023-05-19T11:16:23.000Z","embed-norm","0.5188666666666667","0.3795","0.5284","0.5505333333333333","0.5398000000000001","0.3807","0.5429333333333334","0.5038333333333334","0.3693666666666666","0.52916","0.62722","0.63402","0.047560000000000005","","","","","0.6761","0.7278","resnet50","0.00001412269043670927","infonce","","0.6676"
"expert-sweep-13","goya4czt","71.322","232880","finished","2023-05-19T11:16:22.000Z","embed-norm","0.5220333333333333","0.3633","0.5375666666666666","0.5519666666666666","0.5481333333333334","0.3712","0.5308666666666667","0.4822999999999999","0.28506666666666663","0.52224","0.58628","0.63","0.03557999999999999","","","","","0.6931","0.7183","resnet50","0.0002753693845152815","infonce","","0.66"
"decent-sweep-14","goya4czt","72.266","238199","finished","2023-05-19T11:16:22.000Z","embed-norm","0.5236333333333333","0.3907333333333333","0.5383333333333333","0.5529999999999999","0.5493","0.38986666666666664","0.5410333333333334","0.4939","0.3647","0.51804","0.61746","0.64096","0.03706","","","","","0.6922","0.7233","resnet50","0.000016741006128708558","infonce","","0.6672"
"lunar-sweep-12","goya4czt","71.454","235058","finished","2023-05-19T11:16:20.000Z","embed-norm","0.5240333333333332","0.3675999999999999","0.5160666666666667","0.5512333333333334","0.5249","0.3695","0.527","0.45933333333333337","0.3111333333333333","0.5335","0.6024200000000001","0.63124","0.05246000000000001","","","","","0.6662","0.7337","resnet50","0.00008295476194006462","infonce","","0.6625"
"true-sweep-11","goya4czt","72.486","233329","finished","2023-05-19T11:16:19.000Z","embed-norm","0.5221666666666667","0.39513333333333334","0.5946333333333333","0.5466000000000001","0.6096333333333334","0.3995","0.5331","0.4812666666666667","0.2856","0.52006","0.6016199999999999","0.6399800000000001","0.018840000000000003","","","","","0.7376","0.701","resnet50","0.00025251158455191785","infonce","","0.6695"
"expert-sweep-10","goya4czt","71.266","234726","finished","2023-05-19T11:16:19.000Z","embed-norm","0.5194666666666667","0.359","0.5309666666666667","0.5522666666666667","0.5388333333333334","0.3681666666666666","0.5306","0.49090000000000006","0.33116666666666666","0.52434","0.5883200000000001","0.6261","0.04301999999999999","","","","","0.6795","0.7275","resnet50","0.00003491796280684096","infonce","","0.6592"
"icy-sweep-9","goya4czt","71.486","233430","finished","2023-05-19T11:16:16.000Z","embed-norm","0.5209","0.36696666666666666","0.5445","0.5529333333333333","0.5562","0.37356666666666666","0.5346333333333333","0.47973333333333334","0.2885333333333333","0.5182799999999999","0.58556","0.6303","0.03376","","","","","0.6989","0.7158","resnet50","0.00021437338950952925","infonce","","0.661"
"fallen-sweep-12","udjcnckl","72.532","235251","finished","2023-05-19T11:16:13.000Z","pred-net","0.5627","0.4271333333333333","0.5930666666666666","0.5672666666666667","0.6169666666666667","0.42063333333333336","0.5","0.4095","0.3009","0.53566","0.73486","0.6724399999999999","0.07756","","","","","0.7582","0.7031","resnet50","0.0001507803683479902","mcinfonce","","0.6723"
"eager-sweep-13","udjcnckl","72.442","236507","finished","2023-05-19T11:16:13.000Z","pred-net","0.5548333333333333","0.4117","0.5770666666666666","0.5549","0.6082","0.41353333333333336","0.5","0.38843333333333335","0.28646666666666665","0.5374","0.7167399999999999","0.6639999999999999","0.07742","","","","","0.7501","0.6771","resnet50","0.00020925735280966063","mcinfonce","","0.6768"
"dulcet-sweep-11","udjcnckl","72.55","235257","finished","2023-05-19T11:16:13.000Z","pred-net","0.5669666666666667","0.4307","0.6227999999999999","0.5714","0.647","0.42606666666666665","0.5","0.4726000000000001","0.3375000000000001","0.5432400000000001","0.74954","0.66774","0.07132","","","","","0.7631","0.7096","resnet50","0.00006932884972025095","mcinfonce","","0.6685"
"glamorous-sweep-10","udjcnckl","72.444","235258","finished","2023-05-19T11:16:13.000Z","pred-net","0.5753333333333334","0.43343333333333334","0.6450666666666667","0.5727333333333333","0.6693000000000001","0.4283","0.5","0.46976666666666667","0.3312","0.53786","0.75424","0.67378","0.06546","","","","","0.7561","0.6878","resnet50","0.00006690659320813086","mcinfonce","","0.6596"
"polar-sweep-9","udjcnckl","72.452","235253","finished","2023-05-19T11:16:12.000Z","pred-net","0.5681999999999999","0.4287666666666667","0.6191","0.5724333333333333","0.6394333333333333","0.42283333333333334","0.5","0.4526666666666667","0.32033333333333336","0.53742","0.7434000000000001","0.675","0.0748","","","","","0.7593","0.7024","resnet50","0.00010099186976922788","mcinfonce","","0.6674"
"jolly-sweep-8","udjcnckl","72.718","233085","finished","2023-05-19T11:16:00.000Z","pred-net","0.5678","0.4279333333333334","0.6839333333333334","0.5680999999999999","0.7054666666666667","0.4264666666666667","0.5","0.5375","0.34703333333333336","0.54656","0.74864","0.67238","0.07258","","","","","0.7534","0.6364","resnet50","0.000020811505806232535","mcinfonce","","0.6576"
"peach-sweep-13","y1wpo2we","77.468","171031","finished","2023-05-19T11:15:54.000Z","pred-net","0.5258666666666666","0.36633333333333334","0.4862333333333333","0.5569333333333334","0.4973999999999999","0.37456666666666666","0.5341999999999999","0.6269666666666667","0.3494","0.49406","0.32888","0.6570199999999999","-0.02082","","","","","0.4827","0.6222","resnet50","0.00004331266217855106","hib","","0.6612"
"lunar-sweep-14","y1wpo2we","67.396","173027","finished","2023-05-19T11:15:54.000Z","pred-net","0.5534","0.2908","0.6608999999999999","0.5692333333333334","0.6741","0.2849333333333333","0.4862999999999999","0.3540666666666666","0.19966666666666663","0.4697","0.34682","0.55648","-0.03406","","","","","0.6457","0.6751","resnet50","0.00015733502536359988","hib","","0.5264"
"polished-sweep-15","y1wpo2we","70.948","170315","finished","2023-05-19T11:15:54.000Z","pred-net","0.5448666666666666","0.39703333333333335","0.6804","0.5290666666666667","0.7084333333333334","0.40420000000000006","0.5062333333333333","0.5287333333333334","0.28823333333333334","0.48772","0.79904","0.5952599999999999","0.017660000000000002","","","","","0.7718","0.5774","resnet50","0.00007484929389514082","hib","","0.6198"
"proud-sweep-10","y1wpo2we","","6133","failed","2023-05-19T11:15:53.000Z","pred-net","","","","","","","","","","","","","","","","","","","","resnet50","0.00014413376518296575","hib","",""
"earnest-sweep-12","y1wpo2we","78.374","171050","finished","2023-05-19T11:15:53.000Z","pred-net","0.5118333333333333","0.3995","0.4245666666666666","0.5253","0.43616666666666665","0.3964666666666667","0.5200666666666667","0.3786333333333333","0.3944","0.47792","0.42676","0.6798399999999999","-0.011160000000000002","","","","","0.4504","0.5195","resnet50","0.000004556238832936356","hib","","0.6836"
"valiant-sweep-11","y1wpo2we","78.656","176219","finished","2023-05-19T11:15:53.000Z","pred-net","0.5119333333333332","0.4563333333333333","0.32053333333333334","0.4938666666666667","0.30673333333333336","0.4579","0.4926333333333333","0.3642","0.4203666666666666","0.49148","0.6502399999999999","0.6732","0.008740000000000001","","","","","0.3733","0.3243","resnet50","0.000008276952350591522","hib","","0.7027"
"wobbly-sweep-9","y1wpo2we","67.042","171229","finished","2023-05-19T11:12:53.000Z","pred-net","0.5191333333333333","0.3024","0.4432666666666667","0.5365666666666667","0.4645","0.3109","0.5033666666666666","0.6799666666666666","0.0967","0.4827","0.37878","0.56382","-0.05236","","","","","0.3599","0.6346","resnet50","0.00023394726572407865","hib","","0.5253"
"apricot-sweep-9","1jkcmab1","39.016","40077","failed","2023-05-19T10:03:13.000Z","class-entropy","0.5221","0.3685333333333333","0.7503333333333333","0.5406333333333334","0.7674","0.37013333333333326","0.5406333333333334","0.7674","0.37013333333333326","0.5311600000000001","0.76532","0.6378199999999999","0.02328","","","","","0.7188","0.7572","vit_medium_patch16_gap_256","0.01850703584171968","cross-entropy","","0.3271"
"pretty-sweep-8","ws49ktkq","57.226","16865","failed","2023-05-19T09:32:28.000Z","pred-net","0.5440999999999999","0.3928","0.8943","0.5599666666666666","0.8957666666666667","0.4018","0.5599666666666666","0.8957666666666667","0.4018","0.5609599999999999","0.82844","0.6182399999999999","0.06138","","","","","0.875","0.7355","resnet50","0.05408455019143654","riskpred","","0.4527"
"effortless-sweep-6","ws49ktkq","79.478","10853","failed","2023-05-19T09:32:05.000Z","pred-net","0.5139666666666667","0.4562","0.8112666666666667","0.5445","0.8198","0.4476","0.5445","0.8198","0.4476","0.5209400000000001","0.61686","0.6860200000000001","0.02572","","","","","0.8387","0.7903","resnet50","0.2324822935775107","riskpred","","0.6945"
"restful-sweep-7","ws49ktkq","79.486","10868","failed","2023-05-19T09:32:05.000Z","pred-net","0.5150666666666667","0.4568666666666667","0.8461","0.5432333333333332","0.8541333333333333","0.4509","0.5432333333333332","0.8541333333333333","0.4509","0.51678","0.65644","0.68782","0.03068","","","","","0.8757","0.7901","resnet50","0.1697762099687781","riskpred","","0.6948"
"glowing-sweep-5","ws49ktkq","50.302","34748","failed","2023-05-19T09:31:44.000Z","pred-net","0.5464666666666667","0.3191","0.8775333333333334","0.5689333333333333","0.8802333333333333","0.33390000000000003","0.5689333333333333","0.8802333333333333","0.33390000000000003","0.5242199999999999","0.8235800000000001","0.5679000000000001","0.0323","","","","","0.843","0.7335","resnet50","0.015641848704721528","riskpred","","0.3749"
"avid-sweep-4","ws49ktkq","79.46","10863","failed","2023-05-19T09:31:38.000Z","pred-net","0.5166666666666666","0.4561","0.8465333333333334","0.5434333333333333","0.8558666666666667","0.4505333333333333","0.5434333333333333","0.8558666666666667","0.4505333333333333","0.52148","0.6594","0.68332","0.031279999999999995","","","","","0.876","0.7902","resnet50","0.11212017357322351","riskpred","","0.695"
"silver-sweep-2","ws49ktkq","79.462","10865","failed","2023-05-19T09:31:37.000Z","pred-net","0.5181999999999999","0.4559666666666667","0.8353","0.5449","0.8443666666666667","0.4496333333333334","0.5449","0.8443666666666667","0.4496333333333334","0.51728","0.64978","0.6842400000000001","0.029440000000000004","","","","","0.8637","0.7904","resnet50","0.18428791481873516","riskpred","","0.695"
"peachy-sweep-3","ws49ktkq","79.464","10865","failed","2023-05-19T09:31:37.000Z","pred-net","0.5135333333333333","0.4552333333333333","0.8088333333333333","0.5431666666666667","0.8165999999999999","0.4493666666666667","0.5431666666666667","0.8165999999999999","0.4493666666666667","0.51642","0.61524","0.6849","0.02568","","","","","0.839","0.791","resnet50","0.1357767094662404","riskpred","","0.6942"
"cool-sweep-1","ws49ktkq","44.394","16898","failed","2023-05-19T09:31:34.000Z","pred-net","0.5284333333333334","0.3297","0.8893333333333334","0.5499666666666666","0.8947333333333333","0.3439666666666667","0.5499666666666666","0.8947333333333333","0.3439666666666667","0.5326200000000001","0.84968","0.5743600000000001","0.04986","","","","","0.8411","0.7077","resnet50","0.07801785043803654","riskpred","","0.3324"
"wise-sweep-9","17785yi5","78.058","127453","finished","2023-05-19T09:12:10.000Z","class-entropy","0.5639333333333334","0.41073333333333334","0.6495333333333333","0.5783333333333333","0.6694333333333334","0.3980999999999999","0.5259","0.6245333333333334","0.45093333333333335","0.53186","0.60646","0.6345799999999999","0.04022","","","","","0.7491","0.7749","vit_medium_patch16_gap_256sngp","0.002155033644907999","cross-entropy","","0.7661"
"ruby-sweep-10","17785yi5","79.694","127448","finished","2023-05-19T09:12:10.000Z","class-entropy","0.5653333333333334","0.4076666666666666","0.6507666666666667","0.5815666666666667","0.6749999999999999","0.4051666666666667","0.5286333333333333","0.6215333333333333","0.44146666666666673","0.51686","0.61936","0.6186799999999999","0.07626000000000001","","","","","0.763","0.7965","vit_medium_patch16_gap_256sngp","0.0007741695862962357","cross-entropy","","0.7755"
"solar-sweep-8","17785yi5","81.156","110675","finished","2023-05-19T09:12:02.000Z","class-entropy","0.5690000000000001","0.4242999999999999","0.6305999999999999","0.5834","0.6576","0.41253333333333336","0.5346","0.6210666666666668","0.438","0.55094","0.60082","0.63832","0.05592","","","","","0.7762","0.8257","vit_medium_patch16_gap_256sngp","0.0005377284986703676","cross-entropy","","0.7869"
"copper-sweep-7","17785yi5","81.348","110686","finished","2023-05-19T09:11:48.000Z","class-entropy","0.5599333333333333","0.4318","0.6438666666666667","0.5799","0.6671666666666667","0.4190333333333333","0.5388333333333334","0.6348666666666667","0.4376333333333333","0.5311600000000001","0.58034","0.6385400000000001","0.05414","","","","","0.7629","0.8238","vit_medium_patch16_gap_256sngp","0.000419496573345592","cross-entropy","","0.7844"
"amber-sweep-6","17785yi5","81.256","127474","finished","2023-05-19T09:11:43.000Z","class-entropy","0.5625999999999999","0.4260333333333333","0.6472000000000001","0.5836333333333333","0.6643333333333333","0.4176","0.5456333333333333","0.6356666666666667","0.4381","0.53652","0.57642","0.6335200000000001","0.05711999999999999","","","","","0.7562","0.8243","vit_medium_patch16_gap_256sngp","0.0003858810132205794","cross-entropy","","0.783"
"happy-sweep-13","ibxiv3lu","","11779","failed","2023-05-19T08:55:03.000Z","embed-norm","","","","","","","","","","","","","","","","","","","","vit_medium_patch16_gap_256","0.0052287073159413","infonce","",""
"twilight-sweep-12","ibxiv3lu","","103","failed","2023-05-19T08:53:02.000Z","embed-norm","","","","","","","","","","","","","","","","","","","","vit_medium_patch16_gap_256","0.0003519941146857048","infonce","",""
"stilted-sweep-10","2ya05vfi","78.23","184849","finished","2023-05-19T08:45:59.000Z","class-entropy","0.48566666666666664","0.4565333333333334","0.6313333333333333","0.5320333333333332","0.6596000000000001","0.4517","0.5264333333333333","0.6612333333333332","0.4560666666666667","0.51178","0.65924","0.6336","0.0432","","","","","0.6923","0.7793","resnet50sngp","0.002191946004484392","cross-entropy","","0.7465"
"swept-sweep-9","2ya05vfi","0.08","11576","failed","2023-05-19T08:45:59.000Z","class-entropy","0.5026","0.3779","0.4993","0.4978666666666666","0.49406666666666665","0.3903666666666667","0.4978666666666666","0.49406666666666665","0.3903666666666667","0.50766","0.5023","0.6484399999999999","0.00396","","","","","0.498","0.4983","resnet50sngp","0.01147907631862394","cross-entropy","","0.6583"
"summer-sweep-11","ibxiv3lu","","487","failed","2023-05-19T08:44:16.000Z","embed-norm","","","","","","","","","","","","","","","","","","","","vit_medium_patch16_gap_256","0.02037224960292215","infonce","",""
"soft-sweep-2","i2lkb6gh","64.776","105692","finished","2023-05-18T18:25:47.000Z","pred-net","0.5630333333333333","0.4947000000000001","0.8902333333333333","0.5891000000000001","0.8990666666666666","0.4873","0.5586666666666668","0.9486","0.5717666666666666","0.53834","0.8078799999999999","0.68464","0.03942","","","","","0.8665","0.7585","vit_medium_patch16_gap_256","0.007520862268308106","riskpred","","0.5742"
"smooth-sweep-1","i2lkb6gh","74.124","106563","finished","2023-05-18T18:25:39.000Z","pred-net","0.5640000000000001","0.5547333333333333","0.8706333333333333","0.59","0.8656333333333333","0.5375","0.5602333333333335","0.9531","0.5676","0.53006","0.84468","0.71834","0.02846000000000001","","","","","0.8554","0.7805","vit_medium_patch16_gap_256","0.007520862268308106","riskpred","","0.6443"
"cool-sweep-4","17785yi5","70.006","103786","finished","2023-05-18T18:11:39.000Z","class-entropy","0.5273333333333333","0.42523333333333335","0.7183999999999999","0.5542666666666667","0.7285333333333334","0.4327666666666667","0.5184000000000001","0.6490333333333334","0.484","0.5378000000000001","0.70746","0.6586","0.05006000000000001","","","","","0.723","0.8011","vit_medium_patch16_gap_256sngp","0.007774571429655488","cross-entropy","","0.6691"
"exalted-sweep-5","17785yi5","80.742","103709","finished","2023-05-18T18:11:39.000Z","class-entropy","0.5608","0.4341333333333333","0.6319666666666667","0.5663666666666667","0.6594","0.41983333333333334","0.5319333333333334","0.6181333333333333","0.4718333333333333","0.5204","0.58484","0.6385200000000001","0.05450000000000001","","","","","0.7456","0.8257","vit_medium_patch16_gap_256sngp","0.002312653953136396","cross-entropy","","0.7799"
"hearty-sweep-2","seed0r25","53.57","19669","failed","2023-05-18T18:10:47.000Z","pred-net","0.5667666666666666","0.43883333333333335","0.7352666666666666","0.5542333333333334","0.7248","0.4385666666666667","0.5302666666666668","0.8054333333333332","0.2135","0.5327","0.82484","0.66752","0.03677999999999999","","","","","0.8051","0.555","vit_medium_patch16_gap_256","0.025573753685705785","elk","","0.4699"
"twilight-sweep-1","seed0r25","5.234","133780","finished","2023-05-18T18:07:41.000Z","pred-net","0.5635","0.18253333333333333","0.7636","0.5743333333333333","0.7739333333333334","0.18666666666666668","0.4505","0.08829999999999999","0.06303333333333333","0.5453199999999999","0.60158","0.5138","0.02828","","","","","0.7156","0.6171","vit_medium_patch16_gap_256","0.025573753685705785","elk","","0.05"
"daily-sweep-13","pvu1vfwd","76.668","53381","failed","2023-05-18T17:53:55.000Z","pred-net","0.5045000000000001","0.4522","0.4310666666666667","0.4905333333333333","0.44836666666666664","0.4399333333333333","0.4905333333333333","0.44836666666666664","0.4399333333333333","0.50444","0.45","0.6939200000000001","-0.014500000000000002","","","","","0.4152","0.406","vit_medium_patch16_gap_256","0.0004065371080108417","mcinfonce","","0.7262"
"absurd-sweep-7","2ya05vfi","0.158","89076","failed","2023-05-18T16:55:49.000Z","class-entropy","0.6326666666666666","0.06446666666666667","0.37273333333333336","0.6614333333333333","0.3637333333333333","0.08193333333333333","0.5106333333333334","0.48806666666666665","0.42263333333333336","0.55834","0.4309599999999999","0.36636","-0.0010799999999999985","","","","","0.3963","0.7236","resnet50sngp","0.011129965187345112","cross-entropy","","0.027"
"pious-sweep-8","2ya05vfi","0.11","12055","failed","2023-05-18T16:55:49.000Z","class-entropy","0.4971666666666667","0.43450000000000005","0.5020333333333333","0.4985","0.5009666666666667","0.4263333333333333","0.4985","0.5009666666666667","0.4263333333333333","0.4840400000000001","0.5","0.6314599999999999","-0.01976","","","","","0.4992","0.4966","resnet50sngp","0.02525362581055232","cross-entropy","","0.6756"
"chocolate-sweep-6","2ya05vfi","78.272","174211","finished","2023-05-18T16:55:48.000Z","class-entropy","0.5051","0.3054","0.6759000000000001","0.5435333333333333","0.6826666666666666","0.3284666666666667","0.5245","0.6682333333333332","0.3382","0.5135799999999999","0.65264","0.60444","0.030320000000000003","","","","","0.6931","0.8056","resnet50sngp","0.000599142093849708","cross-entropy","","0.7284"
"drawn-sweep-3","tf8qeps2","65.028","160969","finished","2023-05-18T16:51:35.000Z","class-entropy","0.516","0.3834666666666667","0.6828333333333333","0.5326666666666666","0.6914333333333333","0.3940666666666666","0.5182666666666665","0.6397","0.4605","0.52662","0.7433000000000001","0.6313","0.047319999999999994","","","","","0.7494","0.7653","resnet50","0.007801785043803659","cross-entropy","","0.5343"
"pretty-sweep-2","tf8qeps2","67.318","162679","finished","2023-05-18T16:51:34.000Z","class-entropy","0.4918666666666667","0.42723333333333335","0.7052","0.5334","0.7153333333333333","0.4351","0.5139","0.6396333333333334","0.4578","0.52214","0.79376","0.63656","0.0403","","","","","0.7449","0.7713","resnet50","0.007801785043803659","cross-entropy","","0.5672"
"stellar-sweep-1","tf8qeps2","71.782","165077","finished","2023-05-18T16:51:26.000Z","class-entropy","0.5052","0.4111666666666667","0.6444","0.5256","0.66","0.42573333333333335","0.5164666666666666","0.6354333333333334","0.4621","0.52766","0.73912","0.64028","0.031740000000000004","","","","","0.719","0.7614","resnet50","0.007801785043803659","cross-entropy","","0.6055"
