"Name","Sweep","Runtime","State","Created","best_eval_top1","unc-module","n_few_shot","dataset","loss","model","lr","num-heads","initial-checkpoint","best_test_avg_downstream_auroc_correct","best_test_avg_downstream_auroc_correct_mixed","best_test_avg_downstream_auroc_ood","best_furthertest_avg_downstream_auroc_correct","best_test_avg_downstream_r1","best_furthertest_avg_downstream_r1","best_test_avg_downstream_croppedHasBiggerUnc","best_furthertest_avg_downstream_croppedHasBiggerUnc","best_eval_avg_downstream_auroc_correct","best_eval_avg_downstream_auroc_correct_mixed","best_eval_avg_downstream_auroc_ood","best_eval_avg_downstream_croppedHasBiggerUnc","best_eval_avg_downstream_r1","eval_avg_downstream_auroc_correct","eval_avg_downstream_croppedHasBiggerUnc","eval_avg_downstream_r1","best_eval_auroc_correct","best_eval_r1","eval_time_per_sample"
"young-sweep-7","x7ykknom","8553","finished","2023-08-15T21:16:08.000Z","0.9824","pred-net","5","repr/cub","nivmf","resnet50","0.00007471454699183701","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230703-100728315414-resnet50-224/checkpoint-0.pth.tar","0.5843","0.5","0.5000000596046448","","0.3926","","0.6084","","","","","","","","","","0.5843","0.3926","0.8257265317084667"
"fresh-sweep-6","x7ykknom","7887","finished","2023-08-15T21:16:07.000Z","1.3211","pred-net","2","repr/cub","nivmf","resnet50","0.00007471454699183701","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230703-100728315414-resnet50-224/checkpoint-0.pth.tar","0.6071","0.5","0.5","","0.4285","","0.5545","","","","","","","","","","0.6071","0.4285","0.6184664522083148"
"worldly-sweep-5","x7ykknom","7691","finished","2023-08-15T21:16:00.000Z","1.4905","pred-net","1","repr/cub","nivmf","resnet50","0.00007471454699183701","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230703-100728315414-resnet50-224/checkpoint-0.pth.tar","0.6355","0.5","0.4999999701976776","","0.4451","","0.5196","","","","","","","","","","0.6355","0.4451","0.7797796416088818"
"resilient-sweep-4","x7ykknom","9881","finished","2023-08-15T21:15:23.000Z","1.3889","pred-net","10","repr/cub","nivmf","resnet50","0.00007471454699183701","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230621-164518362736-resnet50-224/checkpoint-0.pth.tar","0.579","0.5","0.5","","0.3747","","0.3137","","","","","","","","","","0.579","0.3747","0.650879547201844"
"spring-sweep-3","x7ykknom","8822","finished","2023-08-15T21:15:07.000Z","1.4228","pred-net","5","repr/cub","nivmf","resnet50","0.00007471454699183701","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230621-164518362736-resnet50-224/checkpoint-0.pth.tar","0.5867","0.5","0.4999999701976776","","0.3581","","0.292","","","","","","","","","","0.5867","0.3581","0.8051459188383769"
"summer-sweep-2","x7ykknom","7858","finished","2023-08-15T21:14:14.000Z","1.1856","pred-net","2","repr/cub","nivmf","resnet50","0.00007471454699183701","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230621-164518362736-resnet50-224/checkpoint-0.pth.tar","0.5973","0.5","0.5","","0.4251","","0.6026","","","","","","","","","","0.5973","0.4251","0.989767977861854"
"peachy-sweep-1","x7ykknom","7555","finished","2023-08-15T21:14:11.000Z","1.5583","pred-net","1","repr/cub","nivmf","resnet50","0.00007471454699183701","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230621-164518362736-resnet50-224/checkpoint-0.pth.tar","0.5996","0.5","0.4999999701976776","","0.437","","0.5891","","","","","","","","","","0.5996","0.437","0.8598558611986113"
"smooth-sweep-36","dz2xkze5","107","failed","2023-08-15T21:14:10.000Z","","pred-net","10","repr/sop","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230505-185250304965-resnet50-224/checkpoint-3.pth.tar","","","","","","","","","","","","","","","","","","",""
"rare-sweep-35","dz2xkze5","108","failed","2023-08-15T21:14:09.000Z","","pred-net","5","repr/sop","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230505-185250304965-resnet50-224/checkpoint-3.pth.tar","","","","","","","","","","","","","","","","","","",""
"worthy-sweep-34","dz2xkze5","107","failed","2023-08-15T21:14:08.000Z","","pred-net","2","repr/sop","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230505-185250304965-resnet50-224/checkpoint-3.pth.tar","","","","","","","","","","","","","","","","","","",""
"vague-sweep-33","dz2xkze5","105","failed","2023-08-15T21:14:04.000Z","","pred-net","1","repr/sop","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230505-185250304965-resnet50-224/checkpoint-3.pth.tar","","","","","","","","","","","","","","","","","","",""
"sunny-sweep-32","dz2xkze5","104","failed","2023-08-15T21:12:12.000Z","","pred-net","10","repr/sop","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-175959836960-resnet50-224/checkpoint-2.pth.tar","","","","","","","","","","","","","","","","","","",""
"gentle-sweep-31","dz2xkze5","106","failed","2023-08-15T21:12:12.000Z","","pred-net","5","repr/sop","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-175959836960-resnet50-224/checkpoint-2.pth.tar","","","","","","","","","","","","","","","","","","",""
"vivid-sweep-30","dz2xkze5","165","failed","2023-08-15T21:12:11.000Z","","pred-net","2","repr/sop","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-175959836960-resnet50-224/checkpoint-2.pth.tar","","","","","","","","","","","","","","","","","","",""
"vivid-sweep-29","dz2xkze5","114","failed","2023-08-15T21:12:09.000Z","","pred-net","1","repr/sop","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-175959836960-resnet50-224/checkpoint-2.pth.tar","","","","","","","","","","","","","","","","","","",""
"clean-sweep-28","dz2xkze5","111","failed","2023-08-15T21:12:09.000Z","","pred-net","10","repr/sop","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-175959672760-resnet50-224/checkpoint-3.pth.tar","","","","","","","","","","","","","","","","","","",""
"comic-sweep-27","dz2xkze5","110","failed","2023-08-15T21:12:08.000Z","","pred-net","5","repr/sop","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-175959672760-resnet50-224/checkpoint-3.pth.tar","","","","","","","","","","","","","","","","","","",""
"noble-sweep-25","dz2xkze5","107","failed","2023-08-15T21:12:06.000Z","","pred-net","1","repr/sop","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-175959672760-resnet50-224/checkpoint-3.pth.tar","","","","","","","","","","","","","","","","","","",""
"playful-sweep-26","dz2xkze5","185","failed","2023-08-15T21:12:06.000Z","","pred-net","2","repr/sop","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-175959672760-resnet50-224/checkpoint-3.pth.tar","","","","","","","","","","","","","","","","","","",""
"solar-sweep-23","dz2xkze5","16956","finished","2023-08-15T21:12:04.000Z","7.4771","pred-net","5","repr/cars","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230505-185250304965-resnet50-224/checkpoint-3.pth.tar","0.5856","0.49984851479530334","0.4999999701976776","","0.2471","","0.9651","","","","","","","","","","0.5856","0.2471","1.0661956279340965"
"restful-sweep-24","dz2xkze5","18681","finished","2023-08-15T21:12:04.000Z","14.3847","pred-net","10","repr/cars","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230505-185250304965-resnet50-224/checkpoint-3.pth.tar","0.6078","0.5000491142272949","0.5","","0.3367","","0.9453","","","","","","","","","","0.6078","0.3367","1.0844446203737572"
"charmed-sweep-22","dz2xkze5","16311","finished","2023-08-15T21:12:03.000Z","5.4469","pred-net","2","repr/cars","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230505-185250304965-resnet50-224/checkpoint-3.pth.tar","0.5902","0.5000522136688232","0.5","","0.1983","","0.9582","","","","","","","","","","0.5902","0.1983","1.038176065389695"
"resilient-sweep-20","dz2xkze5","18841","finished","2023-08-15T21:12:01.000Z","27.383","pred-net","10","repr/cars","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-175959836960-resnet50-224/checkpoint-2.pth.tar","0.6095","0.4997846186161041","0.5","","0.4051","","0.9527","","","","","","","","","","0.6095","0.4051","1.0880547952285995"
"warm-sweep-21","dz2xkze5","16322","finished","2023-08-15T21:12:01.000Z","4.1099","pred-net","1","repr/cars","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230505-185250304965-resnet50-224/checkpoint-3.pth.tar","0.6019","0.4999322295188904","0.5","","0.231","","0.9376","","","","","","","","","","0.6019","0.231","1.029424120099511"
"bright-sweep-19","dz2xkze5","16996","finished","2023-08-15T21:12:00.000Z","7.7247","pred-net","5","repr/cars","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-175959836960-resnet50-224/checkpoint-2.pth.tar","0.5869","0.5000532269477844","0.5","","0.2362","","0.9156","","","","","","","","","","0.5869","0.2362","1.023223043166933"
"jolly-sweep-18","dz2xkze5","16543","finished","2023-08-15T21:11:58.000Z","6.3877","pred-net","2","repr/cars","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-175959836960-resnet50-224/checkpoint-2.pth.tar","0.5955","0.4998127520084381","0.5","","0.2248","","0.8908","","","","","","","","","","0.5955","0.2248","0.996152310537861"
"woven-sweep-17","dz2xkze5","16010","finished","2023-08-15T21:11:58.000Z","5.125","pred-net","1","repr/cars","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-175959836960-resnet50-224/checkpoint-2.pth.tar","0.5788","0.4997476637363434","0.5000000596046448","","0.2023","","0.9621","","","","","","","","","","0.5788","0.2023","0.9865957729649384"
"jumping-sweep-16","dz2xkze5","7768","failed","2023-08-15T21:11:57.000Z","15.5236","pred-net","10","repr/cars","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-175959672760-resnet50-224/checkpoint-3.pth.tar","0.6081","0.49954336881637573","0.5","","0.3233","","0.9871","","","","","","","","","","0.6081","0.3233","1.2337812334926272"
"vivid-sweep-15","dz2xkze5","17175","finished","2023-08-15T21:11:55.000Z","11.7603","pred-net","5","repr/cars","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-175959672760-resnet50-224/checkpoint-3.pth.tar","0.5834","0.4997541904449463","0.5","","0.2879","","0.9458","","","","","","","","","","0.5834","0.2879","1.0758165984379238"
"silvery-sweep-14","dz2xkze5","16281","finished","2023-08-15T21:11:55.000Z","8.3684","pred-net","2","repr/cars","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-175959672760-resnet50-224/checkpoint-3.pth.tar","0.5686","0.5000982284545898","0.4999999701976776","","0.2048","","0.7697","","","","","","","","","","0.5686","0.2048","1.0745085960982252"
"glorious-sweep-13","dz2xkze5","15913","finished","2023-08-15T21:11:55.000Z","0.817","pred-net","1","repr/cars","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-175959672760-resnet50-224/checkpoint-3.pth.tar","0.5756","0.5001663565635681","0.5","","0.2246","","0.823","","","","","","","","","","0.5756","0.2246","1.0799811093575236"
"bumbling-sweep-12","dz2xkze5","2589","failed","2023-08-15T21:11:52.000Z","19.5461","pred-net","10","repr/cub","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230505-185250304965-resnet50-224/checkpoint-3.pth.tar","0.6659","0.5","0.5","","0.3327","","0.8753","","","","","","","","","","0.6659","0.3327","0.6621614820588895"
"swift-sweep-11","dz2xkze5","8718","finished","2023-08-15T21:11:51.000Z","14.4309","pred-net","5","repr/cub","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230505-185250304965-resnet50-224/checkpoint-3.pth.tar","0.6059","0.5","0.4999999701976776","","0.2642","","0.7927","","","","","","","","","","0.6059","0.2642","0.9019445306886502"
"twilight-sweep-9","dz2xkze5","7913","finished","2023-08-15T21:11:49.000Z","2.5745","pred-net","1","repr/cub","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230505-185250304965-resnet50-224/checkpoint-3.pth.tar","0.5974","0.4999999701976776","0.5","","0.2429","","0.8103","","","","","","","","","","0.5974","0.2429","0.6617825076508974"
"wise-sweep-10","dz2xkze5","8073","finished","2023-08-15T21:11:49.000Z","8.7737","pred-net","2","repr/cub","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230505-185250304965-resnet50-224/checkpoint-3.pth.tar","0.6305","0.5","0.5","","0.2029","","0.7459","","","","","","","","","","0.6305","0.2029","0.6298965703504196"
"floral-sweep-8","dz2xkze5","9580","finished","2023-08-15T21:11:48.000Z","20.7656","pred-net","10","repr/cub","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-175959836960-resnet50-224/checkpoint-2.pth.tar","0.6597","0.5","0.4999999701976776","","0.377","","0.9123","","","","","","","","","","0.6597","0.377","0.6112388491953614"
"expert-sweep-7","dz2xkze5","8687","finished","2023-08-15T21:11:47.000Z","12.6694","pred-net","5","repr/cub","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-175959836960-resnet50-224/checkpoint-2.pth.tar","0.6254","0.5","0.5","","0.2903","","0.857","","","","","","","","","","0.6254","0.2903","0.7177482439573541"
"gentle-sweep-6","dz2xkze5","7864","finished","2023-08-15T21:11:46.000Z","11.8225","pred-net","2","repr/cub","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-175959836960-resnet50-224/checkpoint-2.pth.tar","0.6012","0.4999999701976776","0.5","","0.2527","","0.8591","","","","","","","","","","0.6012","0.2527","0.6313126365020669"
"solar-sweep-4","dz2xkze5","4744","failed","2023-08-15T21:11:45.000Z","19.7493","pred-net","10","repr/cub","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-175959672760-resnet50-224/checkpoint-3.pth.tar","0.6679","0.5","0.5","","0.3225","","0.8059","","","","","","","","","","0.6679","0.3225","0.9839227813369212"
"cool-sweep-5","dz2xkze5","7720","finished","2023-08-15T21:11:45.000Z","6.5718","pred-net","1","repr/cub","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-175959836960-resnet50-224/checkpoint-2.pth.tar","0.5854","0.5","0.5","","0.1538","","0.7669","","","","","","","","","","0.5854","0.1538","0.7254226162504698"
"decent-sweep-3","dz2xkze5","8578","finished","2023-08-15T21:11:43.000Z","12.3306","pred-net","5","repr/cub","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-175959672760-resnet50-224/checkpoint-3.pth.tar","0.6326","0.5","0.5","","0.2425","","0.8696","","","","","","","","","","0.6326","0.2425","0.7134384566206273"
"rural-sweep-2","dz2xkze5","8078","finished","2023-08-15T21:11:42.000Z","9.519","pred-net","2","repr/cub","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-175959672760-resnet50-224/checkpoint-3.pth.tar","0.6105","0.5","0.5","","0.1806","","0.9204","","","","","","","","","","0.6105","0.1806","0.6636623619048576"
"vocal-sweep-1","dz2xkze5","7950","finished","2023-08-15T21:11:39.000Z","5.0136","pred-net","1","repr/cub","elk","resnet50","0.004162226034104901","","/host/mnt/qb/work/kasneci/mkirchhof44/projects/large/output/train/20230518-175959672760-resnet50-224/checkpoint-3.pth.tar","0.5774","0.5000000596046448","0.5","","0.1463","","0.6928","","","","","","","","","","0.5774","0.1463","0.6824571821424696"
"sweet-sweep-26","dp17rtrh","52210","finished","2023-08-15T21:06:47.000Z","0.0072","pred-net","2","repr/sop","elk","vit_medium_patch16_gap_256","0.004520843662889256","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-200824476739-vit_medium_patch16_gap_256-256/checkpoint-3.pth.tar","0.5439","0.49981722235679626","0.4999999701976776","","0.1547","","0.5736","","","","","","","","","","0.5439","0.1547","0.31848070782282617"
"warm-sweep-25","dp17rtrh","41658","finished","2023-08-15T21:06:35.000Z","0.0108","pred-net","1","repr/sop","elk","vit_medium_patch16_gap_256","0.004520843662889256","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-200824476739-vit_medium_patch16_gap_256-256/checkpoint-3.pth.tar","0.54","0.4999062120914459","0.5","","0.1523","","0.661","","","","","","","","","","0.54","0.1523","0.3301559461885157"
"cosmic-sweep-24","dp17rtrh","13079","finished","2023-08-15T21:06:33.000Z","13.642","pred-net","10","repr/cars","elk","vit_medium_patch16_gap_256","0.004520843662889256","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-201129645089-vit_medium_patch16_gap_256-256/checkpoint-2.pth.tar","0.6013","0.4997721016407013","0.5","","0.257","","0.821","","","","","","","","","","0.6013","0.257","0.8145890237081461"
"toasty-sweep-23","dp17rtrh","138613","finished","2023-08-15T21:06:28.000Z","16.3902","pred-net","5","repr/cars","elk","vit_medium_patch16_gap_256","0.004520843662889256","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-201129645089-vit_medium_patch16_gap_256-256/checkpoint-2.pth.tar","0.5598","0.4996013939380646","0.5","","0.2486","","0.7948","","","","","","","","","","0.5598","0.2486","0.8762649364121983"
"golden-sweep-22","dp17rtrh","11270","finished","2023-08-15T21:06:28.000Z","9.7301","pred-net","2","repr/cars","elk","vit_medium_patch16_gap_256","0.004520843662889256","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-201129645089-vit_medium_patch16_gap_256-256/checkpoint-2.pth.tar","0.5757","0.4998716115951538","0.5","","0.2102","","0.6648","","","","","","","","","","0.5757","0.2102","0.8091824057669473"
"fluent-sweep-21","dp17rtrh","10778","finished","2023-08-15T21:06:27.000Z","1.535","pred-net","1","repr/cars","elk","vit_medium_patch16_gap_256","0.004520843662889256","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-201129645089-vit_medium_patch16_gap_256-256/checkpoint-2.pth.tar","0.545","0.4997902512550354","0.5","","0.2543","","0.4625","","","","","","","","","","0.545","0.2543","0.804083161792061"
"sunny-sweep-20","dp17rtrh","0","crashed","2023-08-15T21:06:26.000Z","","pred-net","10","repr/cars","elk","vit_medium_patch16_gap_256","","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230512-065034522021-vit_medium_patch16_gap_256-256/checkpoint-2.pth.tar","","","","","","","","","","","","","","","","","","",""
"revived-sweep-19","dp17rtrh","0","crashed","2023-08-15T21:06:07.000Z","","pred-net","5","repr/cars","elk","vit_medium_patch16_gap_256","","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230512-065034522021-vit_medium_patch16_gap_256-256/checkpoint-2.pth.tar","","","","","","","","","","","","","","","","","","",""
"glad-sweep-18","dp17rtrh","0","crashed","2023-08-15T21:06:06.000Z","","pred-net","2","repr/cars","elk","vit_medium_patch16_gap_256","","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230512-065034522021-vit_medium_patch16_gap_256-256/checkpoint-2.pth.tar","","","","","","","","","","","","","","","","","","",""
"golden-sweep-17","dp17rtrh","0","crashed","2023-08-15T21:06:05.000Z","","pred-net","1","repr/cars","elk","vit_medium_patch16_gap_256","","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230512-065034522021-vit_medium_patch16_gap_256-256/checkpoint-2.pth.tar","","","","","","","","","","","","","","","","","","",""
"pretty-sweep-16","dp17rtrh","13096","finished","2023-08-15T21:06:03.000Z","7.799","pred-net","10","repr/cars","elk","vit_medium_patch16_gap_256","0.004520843662889256","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-200824476739-vit_medium_patch16_gap_256-256/checkpoint-3.pth.tar","0.6918","0.4996110200881958","0.5","","0.0839","","0.6185","","","","","","","","","","0.6918","0.0839","0.8064864377746431"
"balmy-sweep-15","dp17rtrh","11766","finished","2023-08-15T21:05:51.000Z","6.1897","pred-net","5","repr/cars","elk","vit_medium_patch16_gap_256","0.004520843662889256","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-200824476739-vit_medium_patch16_gap_256-256/checkpoint-3.pth.tar","0.6709","0.49963006377220154","0.5","","0.0966","","0.6648","","","","","","","","","","0.6709","0.0966","0.8085617900455491"
"stellar-sweep-14","dp17rtrh","11319","finished","2023-08-15T21:05:47.000Z","5.2241","pred-net","2","repr/cars","elk","vit_medium_patch16_gap_256","0.004520843662889256","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-200824476739-vit_medium_patch16_gap_256-256/checkpoint-3.pth.tar","0.6196","0.499876469373703","0.5","","0.0881","","0.6123","","","","","","","","","","0.6196","0.0881","0.8072511400731374"
"firm-sweep-13","dp17rtrh","11399","finished","2023-08-15T21:05:41.000Z","3.7881","pred-net","1","repr/cars","elk","vit_medium_patch16_gap_256","0.004520843662889256","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-200824476739-vit_medium_patch16_gap_256-256/checkpoint-3.pth.tar","0.5808","0.499933660030365","0.4999999701976776","","0.0822","","0.715","","","","","","","","","","0.5808","0.0822","0.8220063703253175"
"rich-sweep-12","dp17rtrh","5713","finished","2023-08-15T21:05:36.000Z","29.2344","pred-net","10","repr/cub","elk","vit_medium_patch16_gap_256","0.004520843662889256","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-201129645089-vit_medium_patch16_gap_256-256/checkpoint-2.pth.tar","0.6183","0.5","0.5","","0.4289","","0.8411","","","","","","","","","","0.6183","0.4289","0.4383395306140104"
"vague-sweep-10","dp17rtrh","4590","finished","2023-08-15T21:05:35.000Z","17.0393","pred-net","2","repr/cub","elk","vit_medium_patch16_gap_256","0.004520843662889256","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-201129645089-vit_medium_patch16_gap_256-256/checkpoint-2.pth.tar","0.5964","0.4999999701976776","0.5","","0.2917","","0.8794","","","","","","","","","","0.5964","0.2917","0.4362640400242999"
"giddy-sweep-11","dp17rtrh","5091","finished","2023-08-15T21:05:35.000Z","24.9322","pred-net","5","repr/cub","elk","vit_medium_patch16_gap_256","0.004520843662889256","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-201129645089-vit_medium_patch16_gap_256-256/checkpoint-2.pth.tar","0.6131","0.5000000596046448","0.5","","0.2991","","0.6491","","","","","","","","","","0.6131","0.2991","0.4407179336237714"
"crimson-sweep-7","dp17rtrh","0","crashed","2023-08-15T21:05:33.000Z","","pred-net","5","repr/cub","elk","vit_medium_patch16_gap_256","","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230512-065034522021-vit_medium_patch16_gap_256-256/checkpoint-2.pth.tar","","","","","","","","","","","","","","","","","","",""
"denim-sweep-8","dp17rtrh","0","crashed","2023-08-15T21:05:33.000Z","","pred-net","10","repr/cub","elk","vit_medium_patch16_gap_256","","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230512-065034522021-vit_medium_patch16_gap_256-256/checkpoint-2.pth.tar","","","","","","","","","","","","","","","","","","",""
"effortless-sweep-9","dp17rtrh","4523","finished","2023-08-15T21:05:33.000Z","8.9431","pred-net","1","repr/cub","elk","vit_medium_patch16_gap_256","0.004520843662889256","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-201129645089-vit_medium_patch16_gap_256-256/checkpoint-2.pth.tar","0.5917","0.5","0.5000000596046448","","0.2761","","0.4732","","","","","","","","","","0.5917","0.2761","0.435410028550683"
"warm-sweep-6","dp17rtrh","0","crashed","2023-08-15T21:05:30.000Z","","pred-net","2","repr/cub","elk","vit_medium_patch16_gap_256","","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230512-065034522021-vit_medium_patch16_gap_256-256/checkpoint-2.pth.tar","","","","","","","","","","","","","","","","","","",""
"kind-sweep-5","dp17rtrh","0","crashed","2023-08-15T21:05:30.000Z","","pred-net","1","repr/cub","elk","vit_medium_patch16_gap_256","","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230512-065034522021-vit_medium_patch16_gap_256-256/checkpoint-2.pth.tar","","","","","","","","","","","","","","","","","","",""
"wobbly-sweep-4","dp17rtrh","5662","finished","2023-08-15T21:05:27.000Z","9.4851","pred-net","10","repr/cub","elk","vit_medium_patch16_gap_256","0.004520843662889256","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-200824476739-vit_medium_patch16_gap_256-256/checkpoint-3.pth.tar","0.6945","0.5","0.5","","0.122","","0.7442","","","","","","","","","","0.6945","0.122","0.4320641248852903"
"sunny-sweep-3","dp17rtrh","5001","finished","2023-08-15T21:05:27.000Z","11.0095","pred-net","5","repr/cub","elk","vit_medium_patch16_gap_256","0.004520843662889256","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-200824476739-vit_medium_patch16_gap_256-256/checkpoint-3.pth.tar","0.6444","0.5","0.5","","0.1175","","0.6338","","","","","","","","","","0.6444","0.1175","0.4345502943850468"
"dark-sweep-2","dp17rtrh","4623","finished","2023-08-15T21:05:27.000Z","7.4526","pred-net","2","repr/cub","elk","vit_medium_patch16_gap_256","0.004520843662889256","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-200824476739-vit_medium_patch16_gap_256-256/checkpoint-3.pth.tar","0.65","0.5","0.5","","0.1043","","0.6372","","","","","","","","","","0.65","0.1043","0.4373131024482127"
"jolly-sweep-1","dp17rtrh","4629","finished","2023-08-15T21:05:25.000Z","5.2168","pred-net","1","repr/cub","elk","vit_medium_patch16_gap_256","0.004520843662889256","","/host/mnt/lustre/kasneci/mkirchhof44/projects/large/output/train/20230518-200824476739-vit_medium_patch16_gap_256-256/checkpoint-3.pth.tar","0.5903","0.5","0.5","","0.0989","","0.7629","","","","","","","","","","0.5903","0.0989","0.4604979892410237"
